timestamp,player_name,heart_rate,motion_level,emg_signal,fatigue_score
2025-04-20 20:05:25,Rodrigo De Paul,189.3,0.61,0.35,0.62
2025-04-20 20:05:30,Rodrigo De Paul,159.4,0.39,0.68,0.61
2025-04-20 20:05:35,Rodrigo De Paul,157.1,0.42,0.48,0.53
2025-04-20 20:05:40,Rodrigo De Paul,181.4,0.87,0.72,0.61
2025-04-20 20:05:45,Rodrigo De Paul,175.2,0.6,0.66,0.63
2025-04-20 20:05:50,Rodrigo De Paul,174.8,0.52,0.2,0.52
2025-04-20 20:05:55,Rodrigo De Paul,172.8,0.45,0.42,0.59
2025-04-20 20:06:00,Rodrigo De Paul,153.7,0.83,0.24,0.32
2025-04-20 20:06:05,Rodrigo De Paul,157.7,0.78,0.32,0.38
2025-04-20 20:06:10,Rodrigo De Paul,176.1,0.37,0.47,0.65
2025-04-20 20:06:15,Rodrigo De Paul,170.0,0.42,0.56,0.63
2025-04-20 20:06:20,Rodrigo De Paul,190.4,0.76,0.64,0.67
2025-04-20 20:06:25,Rodrigo De Paul,152.5,0.61,0.56,0.47
2025-04-20 20:06:30,Rodrigo De Paul,171.8,0.64,0.6,0.59
2025-04-20 20:06:35,Rodrigo De Paul,173.7,0.53,0.82,0.69
2025-04-20 20:06:40,Rodrigo De Paul,140.7,0.28,0.31,0.43
2025-04-20 20:06:45,Rodrigo De Paul,169.8,0.8,0.45,0.48
2025-04-20 20:06:50,Rodrigo De Paul,168.9,0.34,0.56,0.64
2025-04-20 20:06:55,Rodrigo De Paul,164.4,0.32,0.7,0.67
2025-04-20 20:07:00,Rodrigo De Paul,167.8,0.68,0.52,0.52
2025-04-20 20:07:05,Rodrigo De Paul,166.4,0.3,0.21,0.54
2025-04-20 20:07:10,Rodrigo De Paul,168.0,0.22,0.4,0.63
2025-04-20 20:07:15,Rodrigo De Paul,168.6,0.62,0.73,0.61
2025-04-20 20:07:20,Rodrigo De Paul,169.1,0.31,0.22,0.55
2025-04-20 20:07:25,Rodrigo De Paul,153.2,0.7,0.7,0.49
2025-04-20 20:07:30,Rodrigo De Paul,166.2,0.36,0.2,0.52
2025-04-20 20:07:35,Rodrigo De Paul,161.6,0.63,0.82,0.6
2025-04-20 20:07:40,Rodrigo De Paul,168.2,0.7,0.72,0.58
2025-04-20 20:07:45,Rodrigo De Paul,152.3,0.56,0.6,0.5
2025-04-20 20:07:50,Rodrigo De Paul,157.6,0.59,0.48,0.48
2025-04-20 20:07:55,Rodrigo De Paul,150.7,0.35,0.59,0.55
2025-04-20 20:08:00,Rodrigo De Paul,166.8,0.44,0.61,0.62
2025-04-20 20:08:05,Rodrigo De Paul,173.0,0.44,0.35,0.58
2025-04-20 20:08:10,Rodrigo De Paul,164.0,0.76,0.46,0.46
2025-04-20 20:08:15,Rodrigo De Paul,158.8,0.85,0.22,0.33
2025-04-20 20:00:00,Emiliano Martinez,171.2,0.42,0.91,0.74
2025-04-20 20:00:05,Emiliano Martinez,161.2,0.43,0.29,0.49
2025-04-20 20:00:10,Emiliano Martinez,181.5,0.65,0.58,0.63
2025-04-20 20:00:15,Emiliano Martinez,153.7,0.63,0.49,0.45
2025-04-20 20:00:20,Emiliano Martinez,154.3,0.73,0.25,0.35
2025-04-20 20:00:25,Emiliano Martinez,161.8,0.74,0.48,0.46
2025-04-20 20:00:30,Emiliano Martinez,182.1,0.34,0.54,0.71
2025-04-20 20:00:35,Emiliano Martinez,162.7,0.4,0.36,0.53
2025-04-20 20:00:40,Emiliano Martinez,168.4,0.61,0.53,0.55
2025-04-20 20:00:45,Emiliano Martinez,174.1,0.54,0.44,0.58
2025-04-20 20:00:50,Emiliano Martinez,153.5,0.62,1.0,0.61
2025-04-20 20:00:55,Emiliano Martinez,176.2,0.64,0.46,0.57
2025-04-20 20:01:00,Emiliano Martinez,153.0,0.82,0.4,0.36
2025-04-20 20:01:05,Emiliano Martinez,177.3,0.73,0.69,0.62
2025-04-20 20:01:10,Emiliano Martinez,156.3,0.61,0.61,0.51
2025-04-20 20:01:15,Emiliano Martinez,162.8,0.41,0.32,0.52
2025-04-20 20:01:20,Emiliano Martinez,155.6,0.55,0.54,0.5
2025-04-20 20:01:25,Emiliano Martinez,156.0,0.99,0.56,0.38
2025-04-20 20:01:30,Emiliano Martinez,153.9,0.75,0.75,0.49
2025-04-20 20:01:35,Emiliano Martinez,173.9,0.46,0.73,0.69
2025-04-20 20:01:40,Emiliano Martinez,157.4,0.58,0.32,0.44
2025-04-20 20:01:45,Emiliano Martinez,157.3,1.0,0.5,0.36
2025-04-20 20:01:50,Emiliano Martinez,168.2,0.56,0.58,0.58
2025-04-20 20:01:55,Emiliano Martinez,163.0,0.73,0.48,0.47
2025-04-20 20:02:00,Emiliano Martinez,147.3,0.82,0.78,0.44
2025-04-20 20:02:05,Emiliano Martinez,177.1,0.24,0.25,0.63
2025-04-20 20:02:10,Emiliano Martinez,169.0,0.3,0.43,0.62
2025-04-20 20:02:15,Emiliano Martinez,166.1,0.66,0.2,0.42
2025-04-20 20:02:20,Emiliano Martinez,169.9,0.69,0.38,0.49
2025-04-20 20:02:25,Emiliano Martinez,160.7,0.4,0.39,0.53
2025-04-20 20:02:30,Emiliano Martinez,185.4,0.57,0.44,0.63
2025-04-20 20:02:35,Emiliano Martinez,177.1,0.42,0.65,0.69
2025-04-20 20:02:40,Emiliano Martinez,156.3,0.78,0.66,0.47
2025-04-20 20:02:45,Emiliano Martinez,172.0,0.67,0.85,0.65
2025-04-20 20:02:50,Emiliano Martinez,152.8,0.39,0.44,0.5
2025-04-20 20:02:55,Emiliano Martinez,156.0,0.8,0.56,0.43
2025-04-20 20:03:00,Emiliano Martinez,164.3,0.61,0.25,0.44
2025-04-20 20:03:05,Emiliano Martinez,176.5,0.48,0.39,0.6
2025-04-20 20:03:10,Emiliano Martinez,162.1,0.42,0.8,0.65
2025-04-20 20:03:15,Emiliano Martinez,168.4,0.8,0.22,0.41
2025-04-20 20:03:20,Emiliano Martinez,163.8,0.8,0.78,0.54
2025-04-20 20:03:25,Emiliano Martinez,161.6,0.65,0.73,0.56
2025-04-20 20:03:30,Emiliano Martinez,170.8,0.29,0.68,0.71
2025-04-20 20:03:35,Emiliano Martinez,155.1,0.41,0.38,0.49
2025-04-20 20:03:40,Emiliano Martinez,159.6,0.47,0.55,0.55
2025-04-20 20:03:45,Emiliano Martinez,163.1,0.62,0.75,0.59
2025-04-20 20:03:50,Emiliano Martinez,160.1,0.76,0.2,0.36
2025-04-20 20:03:55,Emiliano Martinez,152.5,0.86,0.21,0.29
2025-04-20 20:04:00,Emiliano Martinez,162.8,0.72,0.67,0.53
2025-04-20 20:04:05,Emiliano Martinez,163.6,1.0,0.54,0.41
2025-04-20 20:04:10,Emiliano Martinez,183.6,0.25,0.65,0.79
2025-04-20 20:04:15,Emiliano Martinez,142.6,0.61,0.72,0.46
2025-04-20 20:04:20,Emiliano Martinez,150.5,0.51,0.39,0.44
2025-04-20 20:04:25,Emiliano Martinez,180.3,0.51,0.51,0.65
2025-04-20 20:04:30,Emiliano Martinez,159.0,0.48,0.32,0.48
2025-04-20 20:04:35,Emiliano Martinez,180.5,0.72,0.36,0.54
2025-04-20 20:04:40,Emiliano Martinez,170.5,0.84,0.44,0.47
2025-04-20 20:04:45,Emiliano Martinez,166.2,0.57,0.64,0.58
2025-04-20 20:04:50,Emiliano Martinez,161.4,0.25,0.37,0.57
2025-04-20 20:04:55,Emiliano Martinez,173.0,0.53,0.54,0.61
2025-04-20 20:05:00,Emiliano Martinez,173.2,0.51,0.71,0.67
2025-04-20 20:05:05,Emiliano Martinez,159.1,0.16,1.0,0.78
2025-04-20 20:05:10,Emiliano Martinez,179.9,0.74,0.46,0.56
2025-04-20 20:05:15,Emiliano Martinez,172.6,0.79,0.27,0.44
2025-04-20 20:05:20,Emiliano Martinez,166.2,0.47,0.38,0.54
2025-04-20 20:05:25,Emiliano Martinez,153.9,0.52,0.81,0.58
2025-04-20 20:05:30,Emiliano Martinez,157.7,0.45,0.47,0.52
2025-04-20 20:05:35,Emiliano Martinez,162.6,0.42,0.81,0.66
2025-04-20 20:05:40,Emiliano Martinez,174.6,0.59,0.68,0.64
2025-04-20 20:05:45,Emiliano Martinez,164.8,0.59,0.34,0.48
2025-04-20 20:05:50,Emiliano Martinez,163.4,0.25,0.55,0.64
2025-04-20 20:05:55,Emiliano Martinez,174.3,0.97,0.49,0.47
2025-04-20 20:06:00,Emiliano Martinez,169.0,0.97,0.2,0.35
2025-04-20 20:06:05,Emiliano Martinez,160.6,0.64,0.52,0.5
2025-04-20 20:06:10,Emiliano Martinez,172.3,0.51,0.64,0.64
2025-04-20 20:06:15,Emiliano Martinez,168.4,0.94,0.43,0.43
2025-04-20 20:06:20,Emiliano Martinez,187.7,0.69,0.42,0.61
2025-04-20 20:06:25,Emiliano Martinez,172.7,0.56,0.23,0.5
2025-04-20 20:06:30,Emiliano Martinez,160.9,0.52,0.52,0.54
2025-04-20 20:06:35,Emiliano Martinez,160.8,0.66,0.34,0.44
2025-04-20 20:06:40,Emiliano Martinez,162.2,0.68,0.54,0.5
2025-04-20 20:06:45,Emiliano Martinez,162.2,0.72,0.48,0.47
2025-04-20 20:06:50,Emiliano Martinez,155.9,0.7,0.49,0.44
2025-04-20 20:06:55,Emiliano Martinez,161.7,0.76,0.72,0.53
2025-04-20 20:07:00,Emiliano Martinez,160.4,0.92,0.4,0.37
2025-04-20 20:07:05,Emiliano Martinez,173.0,1.0,0.67,0.5
2025-04-20 20:07:10,Emiliano Martinez,159.6,0.61,0.55,0.51
2025-04-20 20:07:15,Emiliano Martinez,157.4,0.87,0.52,0.41
2025-04-20 20:07:20,Emiliano Martinez,158.8,0.53,0.81,0.61
2025-04-20 20:07:25,Emiliano Martinez,156.1,0.55,0.32,0.44
2025-04-20 20:07:30,Emiliano Martinez,177.6,0.69,0.68,0.63
2025-04-20 20:07:35,Emiliano Martinez,163.6,0.58,0.6,0.55
2025-04-20 20:07:40,Emiliano Martinez,171.3,0.97,0.2,0.36
2025-04-20 20:07:45,Emiliano Martinez,171.1,0.72,0.51,0.53
2025-04-20 20:07:50,Emiliano Martinez,162.6,0.48,0.2,0.46
2025-04-20 20:07:55,Emiliano Martinez,177.1,0.56,0.48,0.6
2025-04-20 20:08:00,Emiliano Martinez,168.3,0.57,0.56,0.57
2025-04-20 20:08:05,Emiliano Martinez,161.3,0.78,0.46,0.44
2025-04-20 20:08:10,Emiliano Martinez,179.9,0.32,0.89,0.81
2025-04-20 20:08:15,Emiliano Martinez,149.7,0.7,0.57,0.43
2025-04-20 20:00:00,Enzo Fernandez,182.3,0.98,0.58,0.54
2025-04-20 20:00:05,Enzo Fernandez,174.9,0.95,0.27,0.41
2025-04-20 20:00:10,Enzo Fernandez,159.1,0.39,0.69,0.61
2025-04-20 20:00:15,Enzo Fernandez,168.1,0.6,0.6,0.58
2025-04-20 20:00:20,Enzo Fernandez,166.1,0.83,0.64,0.51
2025-04-20 20:00:25,Enzo Fernandez,179.8,0.53,0.81,0.72
2025-04-20 20:00:30,Enzo Fernandez,169.7,0.5,0.61,0.62
2025-04-20 20:00:35,Enzo Fernandez,157.6,0.62,0.33,0.43
2025-04-20 20:00:40,Enzo Fernandez,176.9,0.64,0.2,0.49
2025-04-20 20:00:45,Enzo Fernandez,172.4,0.76,0.49,0.52
2025-04-20 20:00:50,Enzo Fernandez,199.0,0.7,0.52,0.7
2025-04-20 20:00:55,Enzo Fernandez,140.6,0.71,0.54,0.36
2025-04-20 20:01:00,Enzo Fernandez,158.1,0.66,0.95,0.6
2025-04-20 20:01:05,Enzo Fernandez,149.3,0.45,0.2,0.39
2025-04-20 20:01:10,Enzo Fernandez,181.5,0.34,0.64,0.74
2025-04-20 20:01:15,Enzo Fernandez,166.8,0.59,0.45,0.52
2025-04-20 20:01:20,Enzo Fernandez,171.2,0.77,0.54,0.52
2025-04-20 20:01:25,Enzo Fernandez,179.0,0.7,0.2,0.49
2025-04-20 20:01:30,Enzo Fernandez,174.9,0.25,0.3,0.63
2025-04-20 20:01:35,Enzo Fernandez,168.0,0.48,0.61,0.61
2025-04-20 20:01:40,Enzo Fernandez,160.0,0.48,0.59,0.56
2025-04-20 20:01:45,Enzo Fernandez,171.0,0.53,0.6,0.61
2025-04-20 20:01:50,Enzo Fernandez,167.2,0.65,0.3,0.47
2025-04-20 20:01:55,Enzo Fernandez,158.9,0.67,0.27,0.4
2025-04-20 20:02:00,Enzo Fernandez,166.5,0.63,0.8,0.62
2025-04-20 20:02:05,Enzo Fernandez,160.3,0.62,0.72,0.56
2025-04-20 20:02:10,Enzo Fernandez,150.8,0.81,0.8,0.47
2025-04-20 20:02:15,Enzo Fernandez,160.1,0.58,0.4,0.47
2025-04-20 20:02:20,Enzo Fernandez,181.5,0.48,0.29,0.59
2025-04-20 20:02:25,Enzo Fernandez,172.0,0.64,0.46,0.54
2025-04-20 20:02:30,Enzo Fernandez,150.9,0.3,0.64,0.58
2025-04-20 20:02:35,Enzo Fernandez,146.7,0.0,0.42,0.58
2025-04-20 20:02:40,Enzo Fernandez,165.9,0.76,0.78,0.57
2025-04-20 20:02:45,Enzo Fernandez,178.5,0.55,1.0,0.77
2025-04-20 20:02:50,Enzo Fernandez,166.3,0.58,0.47,0.53
2025-04-20 20:02:55,Enzo Fernandez,155.4,0.8,0.83,0.51
2025-04-20 20:03:00,Enzo Fernandez,166.5,0.33,0.22,0.53
2025-04-20 20:03:05,Enzo Fernandez,141.1,0.4,0.2,0.36
2025-04-20 20:03:10,Enzo Fernandez,180.6,0.23,0.56,0.75
2025-04-20 20:03:15,Enzo Fernandez,170.7,0.6,0.54,0.57
2025-04-20 20:03:20,Enzo Fernandez,174.8,0.7,0.27,0.48
2025-04-20 20:03:25,Enzo Fernandez,157.2,0.81,0.49,0.42
2025-04-20 20:03:30,Enzo Fernandez,170.3,0.49,0.53,0.6
2025-04-20 20:03:35,Enzo Fernandez,173.5,0.21,0.54,0.71
2025-04-20 20:03:40,Enzo Fernandez,185.0,0.47,0.63,0.72
2025-04-20 20:03:45,Enzo Fernandez,191.2,0.68,0.53,0.66
2025-04-20 20:03:50,Enzo Fernandez,168.3,0.5,0.7,0.64
2025-04-20 20:03:55,Enzo Fernandez,160.1,0.49,0.62,0.57
2025-04-20 20:04:00,Enzo Fernandez,160.8,0.38,0.3,0.51
2025-04-20 20:04:05,Enzo Fernandez,148.2,0.68,0.4,0.38
2025-04-20 20:04:10,Enzo Fernandez,175.6,0.74,0.56,0.56
2025-04-20 20:04:15,Enzo Fernandez,153.5,0.4,0.67,0.57
2025-04-20 20:04:20,Enzo Fernandez,169.6,0.51,0.52,0.59
2025-04-20 20:04:25,Enzo Fernandez,165.8,0.73,0.68,0.55
2025-04-20 20:04:30,Enzo Fernandez,169.1,0.75,0.3,0.45
2025-04-20 20:04:35,Enzo Fernandez,141.4,0.57,0.49,0.4
2025-04-20 20:04:40,Enzo Fernandez,174.6,0.55,0.54,0.61
2025-04-20 20:04:45,Enzo Fernandez,150.7,0.46,0.38,0.45
2025-04-20 20:04:50,Enzo Fernandez,161.6,0.79,0.48,0.44
2025-04-20 20:04:55,Enzo Fernandez,157.4,0.87,0.7,0.46
2025-04-20 20:05:00,Enzo Fernandez,158.7,0.72,0.31,0.4
2025-04-20 20:05:05,Enzo Fernandez,158.2,0.65,0.55,0.49
2025-04-20 20:05:10,Enzo Fernandez,170.7,0.73,0.74,0.59
2025-04-20 20:05:15,Enzo Fernandez,179.5,0.92,0.4,0.48
2025-04-20 20:05:20,Enzo Fernandez,172.7,0.87,0.71,0.55
2025-04-20 20:05:25,Enzo Fernandez,160.9,0.62,0.77,0.58
2025-04-20 20:05:30,Enzo Fernandez,152.0,0.77,0.53,0.41
2025-04-20 20:05:35,Enzo Fernandez,180.0,0.44,0.55,0.68
2025-04-20 20:05:40,Enzo Fernandez,166.5,0.62,0.43,0.51
2025-04-20 20:05:45,Enzo Fernandez,170.9,0.42,0.48,0.61
2025-04-20 20:05:50,Enzo Fernandez,175.3,0.52,0.38,0.57
2025-04-20 20:05:55,Enzo Fernandez,169.5,0.38,0.22,0.53
2025-04-20 20:06:00,Enzo Fernandez,146.3,0.54,0.42,0.41
2025-04-20 20:06:05,Enzo Fernandez,175.0,1.0,0.72,0.53
2025-04-20 20:06:10,Enzo Fernandez,167.8,0.61,0.22,0.46
2025-04-20 20:06:15,Enzo Fernandez,151.4,0.43,0.45,0.48
2025-04-20 20:06:20,Enzo Fernandez,178.2,1.0,0.53,0.49
2025-04-20 20:06:25,Enzo Fernandez,151.9,0.54,0.24,0.39
2025-04-20 20:06:30,Enzo Fernandez,158.1,0.57,0.59,0.52
2025-04-20 20:06:35,Enzo Fernandez,184.3,0.65,0.9,0.74
2025-04-20 20:06:40,Enzo Fernandez,159.5,0.32,0.74,0.65
2025-04-20 20:06:45,Enzo Fernandez,166.3,0.31,0.53,0.63
2025-04-20 20:06:50,Enzo Fernandez,165.7,0.89,0.79,0.53
2025-04-20 20:06:55,Enzo Fernandez,153.0,0.58,0.53,0.48
2025-04-20 20:07:00,Enzo Fernandez,171.7,0.55,0.62,0.62
2025-04-20 20:07:05,Enzo Fernandez,169.1,0.76,0.2,0.41
2025-04-20 20:07:10,Enzo Fernandez,156.7,0.94,0.66,0.43
2025-04-20 20:07:15,Enzo Fernandez,158.6,0.16,0.43,0.6
2025-04-20 20:07:20,Enzo Fernandez,180.6,0.54,0.49,0.63
2025-04-20 20:07:25,Enzo Fernandez,173.9,0.44,0.75,0.7
2025-04-20 20:07:30,Enzo Fernandez,177.4,0.61,0.48,0.59
2025-04-20 20:07:35,Enzo Fernandez,173.2,1.0,0.81,0.55
2025-04-20 20:07:40,Enzo Fernandez,158.6,0.48,0.28,0.46
2025-04-20 20:07:45,Enzo Fernandez,173.9,0.69,0.26,0.48
2025-04-20 20:07:50,Enzo Fernandez,170.3,0.47,0.45,0.58
2025-04-20 20:07:55,Enzo Fernandez,159.5,0.59,0.26,0.43
2025-04-20 20:08:00,Enzo Fernandez,149.9,0.81,0.36,0.34
2025-04-20 20:08:05,Enzo Fernandez,165.5,0.55,0.59,0.57
2025-04-20 20:08:10,Enzo Fernandez,167.0,0.68,0.69,0.57
2025-04-20 20:08:15,Enzo Fernandez,167.7,0.58,0.5,0.55
2025-04-20 20:00:00,Nicolas Otamendi,181.1,0.54,0.52,0.64
2025-04-20 20:00:05,Nicolas Otamendi,180.0,0.26,0.31,0.66
2025-04-20 20:00:10,Nicolas Otamendi,170.6,0.67,0.54,0.55
2025-04-20 20:00:15,Nicolas Otamendi,172.0,0.63,0.25,0.48
2025-04-20 20:00:20,Nicolas Otamendi,185.6,0.32,0.39,0.7
2025-04-20 20:00:25,Nicolas Otamendi,157.4,0.73,0.34,0.4
2025-04-20 20:00:30,Nicolas Otamendi,152.8,0.34,0.36,0.49
2025-04-20 20:00:35,Nicolas Otamendi,171.7,0.52,0.46,0.58
2025-04-20 20:00:40,Nicolas Otamendi,179.8,0.29,0.41,0.68
2025-04-20 20:00:45,Nicolas Otamendi,165.3,0.38,0.72,0.66
2025-04-20 20:00:50,Nicolas Otamendi,180.3,0.85,0.53,0.55
2025-04-20 20:00:55,Nicolas Otamendi,170.5,0.44,0.2,0.52
2025-04-20 20:01:00,Nicolas Otamendi,157.5,0.82,0.55,0.43
2025-04-20 20:01:05,Nicolas Otamendi,155.4,0.62,0.61,0.5
2025-04-20 20:01:10,Nicolas Otamendi,183.3,0.32,0.49,0.71
2025-04-20 20:01:15,Nicolas Otamendi,176.2,0.61,0.25,0.51
2025-04-20 20:01:20,Nicolas Otamendi,175.5,0.59,0.49,0.59
2025-04-20 20:01:25,Nicolas Otamendi,155.9,0.69,0.48,0.44
2025-04-20 20:01:30,Nicolas Otamendi,154.4,0.59,0.46,0.46
2025-04-20 20:01:35,Nicolas Otamendi,158.5,0.84,0.41,0.39
2025-04-20 20:01:40,Nicolas Otamendi,170.8,0.47,0.65,0.65
2025-04-20 20:01:45,Nicolas Otamendi,157.0,0.26,0.35,0.54
2025-04-20 20:01:50,Nicolas Otamendi,160.6,0.72,0.48,0.46
2025-04-20 20:01:55,Nicolas Otamendi,154.2,0.69,0.49,0.44
2025-04-20 20:02:00,Nicolas Otamendi,160.6,0.75,0.2,0.37
2025-04-20 20:02:05,Nicolas Otamendi,166.3,0.79,0.87,0.59
2025-04-20 20:02:10,Nicolas Otamendi,144.5,0.7,0.42,0.36
2025-04-20 20:02:15,Nicolas Otamendi,159.2,0.63,0.38,0.45
2025-04-20 20:02:20,Nicolas Otamendi,160.9,0.65,0.45,0.47
2025-04-20 20:02:25,Nicolas Otamendi,154.6,0.8,0.55,0.42
2025-04-20 20:02:30,Nicolas Otamendi,178.6,0.6,0.45,0.59
2025-04-20 20:02:35,Nicolas Otamendi,151.4,0.79,0.41,0.36
2025-04-20 20:02:40,Nicolas Otamendi,160.9,0.73,0.53,0.47
2025-04-20 20:02:45,Nicolas Otamendi,162.2,1.0,0.35,0.35
2025-04-20 20:02:50,Nicolas Otamendi,167.7,0.76,0.84,0.6
2025-04-20 20:02:55,Nicolas Otamendi,162.4,0.69,0.54,0.5
2025-04-20 20:03:00,Nicolas Otamendi,169.7,0.44,0.53,0.61
2025-04-20 20:03:05,Nicolas Otamendi,178.9,0.9,0.64,0.56
2025-04-20 20:03:10,Nicolas Otamendi,154.5,0.28,0.27,0.49
2025-04-20 20:03:15,Nicolas Otamendi,172.1,0.69,0.7,0.6
2025-04-20 20:03:20,Nicolas Otamendi,164.3,0.62,0.56,0.54
2025-04-20 20:03:25,Nicolas Otamendi,160.8,0.19,0.56,0.65
2025-04-20 20:03:30,Nicolas Otamendi,152.5,0.71,0.57,0.44
2025-04-20 20:03:35,Nicolas Otamendi,166.9,0.79,0.71,0.54
2025-04-20 20:03:40,Nicolas Otamendi,169.9,0.47,0.82,0.69
2025-04-20 20:03:45,Nicolas Otamendi,176.1,0.9,0.35,0.46
2025-04-20 20:03:50,Nicolas Otamendi,165.3,0.92,0.76,0.51
2025-04-20 20:03:55,Nicolas Otamendi,163.0,0.38,0.7,0.64
2025-04-20 20:04:00,Nicolas Otamendi,170.1,0.28,0.85,0.76
2025-04-20 20:04:05,Nicolas Otamendi,182.6,0.66,0.39,0.58
2025-04-20 20:04:10,Nicolas Otamendi,177.1,0.62,0.64,0.63
2025-04-20 20:04:15,Nicolas Otamendi,189.2,0.15,0.75,0.87
2025-04-20 20:04:20,Nicolas Otamendi,157.2,0.22,0.37,0.56
2025-04-20 20:04:25,Nicolas Otamendi,154.8,0.51,0.42,0.47
2025-04-20 20:04:30,Nicolas Otamendi,166.7,0.51,0.33,0.51
2025-04-20 20:04:35,Nicolas Otamendi,157.1,0.89,0.21,0.31
2025-04-20 20:04:40,Nicolas Otamendi,156.2,0.87,0.66,0.45
2025-04-20 20:04:45,Nicolas Otamendi,176.9,0.47,0.2,0.55
2025-04-20 20:04:50,Nicolas Otamendi,174.8,0.91,0.58,0.51
2025-04-20 20:04:55,Nicolas Otamendi,142.3,0.44,0.2,0.36
2025-04-20 20:05:00,Nicolas Otamendi,174.2,1.0,0.55,0.47
2025-04-20 20:05:05,Nicolas Otamendi,154.5,0.48,0.52,0.51
2025-04-20 20:05:10,Nicolas Otamendi,174.6,0.77,0.34,0.48
2025-04-20 20:05:15,Nicolas Otamendi,161.8,0.15,0.66,0.69
2025-04-20 20:05:20,Nicolas Otamendi,170.1,0.48,0.64,0.63
2025-04-20 20:05:25,Nicolas Otamendi,172.4,0.57,0.48,0.57
2025-04-20 20:05:30,Nicolas Otamendi,157.0,0.84,0.51,0.41
2025-04-20 20:05:35,Nicolas Otamendi,172.1,0.73,0.6,0.56
2025-04-20 20:05:40,Nicolas Otamendi,157.8,0.41,0.47,0.53
2025-04-20 20:05:45,Nicolas Otamendi,164.5,0.52,0.48,0.54
2025-04-20 20:05:50,Nicolas Otamendi,175.2,0.33,0.74,0.74
2025-04-20 20:05:55,Nicolas Otamendi,164.8,0.55,0.46,0.53
2025-04-20 20:06:00,Nicolas Otamendi,165.3,0.54,0.79,0.63
2025-04-20 20:06:05,Nicolas Otamendi,141.8,0.56,0.49,0.41
2025-04-20 20:06:10,Nicolas Otamendi,178.4,0.28,0.2,0.61
2025-04-20 20:06:15,Nicolas Otamendi,166.0,0.48,0.36,0.53
2025-04-20 20:06:20,Nicolas Otamendi,141.9,0.71,0.37,0.32
2025-04-20 20:06:25,Nicolas Otamendi,173.3,0.52,0.71,0.66
2025-04-20 20:06:30,Nicolas Otamendi,168.7,0.61,0.26,0.47
2025-04-20 20:06:35,Nicolas Otamendi,165.2,0.31,0.58,0.64
2025-04-20 20:06:40,Nicolas Otamendi,157.8,0.46,0.56,0.55
2025-04-20 20:06:45,Nicolas Otamendi,164.5,0.47,0.48,0.56
2025-04-20 20:06:50,Nicolas Otamendi,177.1,0.49,0.78,0.71
2025-04-20 20:06:55,Nicolas Otamendi,179.0,0.62,0.76,0.68
2025-04-20 20:07:00,Nicolas Otamendi,149.0,0.55,0.74,0.52
2025-04-20 20:07:05,Nicolas Otamendi,165.8,0.81,0.32,0.41
2025-04-20 20:07:10,Nicolas Otamendi,168.5,0.47,0.6,0.62
2025-04-20 20:07:15,Nicolas Otamendi,159.4,0.89,0.62,0.44
2025-04-20 20:07:20,Nicolas Otamendi,147.9,0.54,0.41,0.42
2025-04-20 20:07:25,Nicolas Otamendi,175.9,0.58,0.47,0.59
2025-04-20 20:07:30,Nicolas Otamendi,177.3,0.83,0.44,0.51
2025-04-20 20:07:35,Nicolas Otamendi,167.2,0.45,0.96,0.72
2025-04-20 20:07:40,Nicolas Otamendi,160.7,0.85,0.31,0.37
2025-04-20 20:07:45,Nicolas Otamendi,173.8,0.45,0.58,0.65
2025-04-20 20:07:50,Nicolas Otamendi,167.0,0.62,0.55,0.55
2025-04-20 20:07:55,Nicolas Otamendi,145.6,0.74,0.64,0.42
2025-04-20 20:08:00,Nicolas Otamendi,166.1,0.15,0.55,0.68
2025-04-20 20:08:05,Nicolas Otamendi,167.3,0.63,0.31,0.47
2025-04-20 20:08:10,Nicolas Otamendi,156.6,0.54,0.33,0.45
2025-04-20 20:08:15,Nicolas Otamendi,174.2,0.5,0.2,0.52
2025-04-20 20:00:00,Nahuel Molina,156.9,0.66,0.8,0.55
2025-04-20 20:00:05,Nahuel Molina,163.4,0.68,0.35,0.45
2025-04-20 20:00:10,Nahuel Molina,150.2,0.6,0.2,0.35
2025-04-20 20:00:15,Nahuel Molina,181.7,0.4,0.67,0.73
2025-04-20 20:00:20,Nahuel Molina,163.1,0.41,0.38,0.54
2025-04-20 20:00:25,Nahuel Molina,172.7,0.63,0.29,0.5
2025-04-20 20:00:30,Nahuel Molina,173.3,0.78,0.38,0.48
2025-04-20 20:00:35,Nahuel Molina,167.8,0.35,0.3,0.56
2025-04-20 20:00:40,Nahuel Molina,154.0,0.29,0.41,0.53
2025-04-20 20:00:45,Nahuel Molina,161.9,0.53,0.27,0.46
2025-04-20 20:00:50,Nahuel Molina,169.6,0.36,0.27,0.56
2025-04-20 20:00:55,Nahuel Molina,157.0,0.67,0.67,0.51
2025-04-20 20:01:00,Nahuel Molina,180.1,0.59,0.35,0.57
2025-04-20 20:01:05,Nahuel Molina,176.5,0.5,0.2,0.53
2025-04-20 20:01:10,Nahuel Molina,171.3,0.71,0.5,0.53
2025-04-20 20:01:15,Nahuel Molina,159.5,0.77,0.36,0.4
2025-04-20 20:01:20,Nahuel Molina,168.6,0.6,0.38,0.51
2025-04-20 20:01:25,Nahuel Molina,157.5,0.94,0.66,0.43
2025-04-20 20:01:30,Nahuel Molina,173.7,0.76,0.52,0.53
2025-04-20 20:01:35,Nahuel Molina,161.3,0.48,0.37,0.5
